carid,tradeTime,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,registerDate,licenseDate,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,price
458,2021-05-18,12,259,432,4.34,1,1,1,0,5,2017-07-01,2017-09-01,779415,1,2017,1.5,11,1,13.68,8.64
460,2021-07-13,8,39,434,7.75,1,1,2,1,5,2012-11-01,2012-12-10,779412,2,2012,1.8,3,1,27.18,8.3
462,2021-06-21,11,186,436,4.7,1,1,1,0,5,2017-02-01,2017-04-17,779412,2,2016,1.4,16,1,18.49,11.6
463,2021-06-05,23,260,437,1.59,4,2,1,0,5,2019-01-01,2019-07-09,779419,2,2019,1.6,16,1,13.38,10.08
466,2021-06-18,5,148,438,4.86,2,2,2,0,5,2013-11-01,2013-12-05,779416,2,2014,1.4,3,1,15.99,4.2999
468,2021-07-23,3,261,440,10.72,1,1,1,1,5,2014-03-01,2014-05-07,779416,3,2013,1.6,3,1,21.78,5.4
469,2021-07-03,23,68,441,14.65,2,1,2,0,5,2012-09-01,2012-09-24,779419,2,2011,1.6,4,1,12.08,3.7
470,2021-06-16,28,87,442,8.31,1,2,1,0,5,2018-01-01,2018-07-27,779419,2,2016,2,3,1,16.48,9.2999
471,2021-07-10,15,22,443,4.57,1,2,1,0,5,2018-08-01,2018-09-25,779413,1,2018,1.3,16,1,10.58,6.28
473,2021-06-23,8,262,445,5.1,1,3,1,0,5,2017-05-01,2017-07-27,779412,2,2017,1.4,16,1,15.99,9.64
474,2021-06-07,1,263,446,11.52,6,2,2,0,5,2013-04-01,2013-09-29,779413,1,,1.8,6,1,7.78,1.6
477,2021-07-26,18,25,449,1.4,3,1,1,0,5,2018-05-01,2018-12-12,779412,3,2018,2,13,1,41.98,27.5
481,2021-07-17,10,266,453,18.58,2,5,3,1,5,2009-03-01,2009-04-02,779413,1,2007,1.6,6,1,6.98,0.15
488,2021-06-22,23,270,460,14.96,5,1,2,2,5,2013-05-01,2013-05-17,779419,2,2012,2,3,1,21.58,5.65
490,2021-07-28,12,237,462,10.31,1,1,1,0,5,2016-03-01,2016-04-28,779415,2,2016,1.8,22,1,15.78,7
496,2021-06-26,9,144,468,6.58,5,5,1,0,7,2017-04-01,2017-04-21,779413,1,2016,2,3,1,24.98,13.6
498,2021-06-14,12,275,470,2.06,3,1,1,1,7,2018-08-01,2018-11-07,779415,2,2018,2.4,11,1,24.98,22.1
500,2021-07-31,3,276,472,2.55,3,1,1,2,4,2017-08-01,2018-05-11,779416,3,,2.3,3,1,39.68,28.5
502,2021-05-21,8,163,474,29.76,5,1,2,0,5,2009-10-01,2010-01-27,779412,2,2008,1.8,3,1,19.18,3.44
503,2021-04-29,8,171,475,2.97,1,3,2,0,5,2017-06-01,2018-01-22,779412,2,2016,1.6,9,1,9.99,5.68
506,2021-06-01,20,118,478,7.89,2,1,1,0,5,2017-11-01,2018-04-18,779412,2,2018,2,19,1,57.9,34.5
507,2021-07-05,18,33,479,1.78,1,1,4,0,5,2020-11-01,2021-02-19,,,2021,2,13,1,36.59,32.58
511,2021-07-28,12,53,483,5.82,5,1,2,0,5,2009-03-01,2009-04-27,779415,2,2008,2,22,1,19.78,5
514,2021-05-27,68,271,461,2.48,1,1,1,0,5,2017-08-01,2019-01-15,0,1,2016,2.3,3,1,16.98,10
516,2021-07-15,3,133,487,15.69,4,1,2,0,5,2013-08-01,2013-11-12,779416,2,2013,2,3,1,22.28,6.2
518,2021-07-10,13,18,489,8.79,1,1,2,0,5,2013-09-01,2013-10-28,779416,2,2013,1.6,3,1,13.39,3.4
519,2021-06-07,8,39,490,14.71,5,1,2,0,5,2011-01-01,2011-02-25,779412,2,2010,1.8,3,1,26.68,6.2
523,2021-06-22,8,135,493,4.43,7,3,1,0,5,2014-10-01,2014-12-08,779412,2,2014,1.6,3,1,11.79,6.1
524,2021-07-15,27,220,494,5.55,1,1,1,1,5,2018-06-01,2018-08-07,779411,2,2018,2,19,1,40.48,21.5
526,2021-07-14,38,85,106,10.24,3,3,2,2,5,2012-08-01,2012-12-03,779421,2,2012,1.4,3,1,9.99,3.1
527,2021-07-17,12,240,496,13.86,5,5,2,0,5,2009-12-01,2010-01-04,779415,2,2008,1.5,6,1,10.68,2.05
530,2021-06-06,12,129,499,2.79,2,3,2,0,5,2017-11-01,2017-12-18,779415,2,2016,1.8,11,1,13.48,8.5
531,2021-06-23,38,278,500,4.43,1,3,2,0,5,2016-09-01,2016-11-15,779421,2,2017,1.6,6,1,13.99,5.38
532,2021-07-01,7,113,501,10.57,5,3,3,1,5,2009-08-01,2009-09-15,779415,2,2009,1.6,4,1,14.58,3.07
537,2021-07-31,8,262,504,2.84,1,5,1,0,5,2018-05-01,2018-09-03,779412,2,2018,1.4,16,1,15.99,8.84
540,2021-07-07,63,254,507,6.96,6,1,1,0,5,2015-07-01,2016-01-21,779413,1,2015,1.8,3,1,16.98,3.4
548,2021-06-18,7,86,515,2.82,1,1,2,0,5,2018-09-01,2019-01-17,779415,2,2019,1.6,11,1,12.29,8.2
550,2021-07-01,72,286,517,4,2,2,1,0,5,2017-04-01,2017-09-06,779413,1,2017,1.5,6,1,9.88,3.1
553,2021-06-16,6,6,520,6.31,1,2,1,0,5,2019-03-01,2019-06-25,779413,1,2018,1.8,6,1,8.39,4.6
555,2021-07-05,1,207,311,4.89,6,3,2,0,5,2015-12-01,2015-12-29,779413,1,2015,1.8,6,1,8.98,3.12
556,2021-03-30,8,262,522,1.81,1,3,1,0,5,2018-12-01,2019-01-16,779412,2,2019,1.4,16,1,15.59,10.5
557,2021-05-19,7,113,523,5.43,5,1,1,0,5,2019-01-01,2019-03-04,779415,2,2019,1.6,11,1,11.83,7.3
560,2021-05-30,12,240,526,18.94,5,2,2,0,5,2012-04-01,2012-08-21,779415,2,2012,1.5,6,1,8.98,2.2
562,2021-07-03,5,73,527,5.6,1,3,1,0,5,2015-09-01,2015-11-04,779416,2,2015,1.5,16,1,23.59,10
564,2021-04-02,11,15,529,11.57,5,3,3,3,5,2007-04-01,2007-06-04,779412,2,2005,2,20,1,39.98,3.88
566,2021-04-10,3,137,531,13.84,1,1,2,1,5,2013-05-01,2013-06-18,779416,2,2012,1.6,10,1,13.09,3.77
569,2021-05-07,28,100,534,2.8,2,3,4,0,5,2019-06-01,2019-07-31,779419,2,2019,1.4,16,1,14.49,10.38
571,2021-07-13,8,292,535,12.35,6,5,2,1,5,2011-10-01,2012-02-23,779412,3,2012,2,23,1,36.06,9.8
573,2021-03-30,13,222,341,4.52,1,3,1,0,5,2018-06-01,2018-09-03,779416,2,2019,1.5,3,1,9.09,5.6
574,2021-07-17,8,16,537,4.86,1,2,1,0,5,2017-10-01,2017-12-28,779412,2,2018,1.5,3,1,13.18,6.9
575,2021-04-15,8,101,180,3.12,1,3,1,0,5,2018-05-01,2018-08-02,779412,2,2018,1.8,7,1,21.99,15.58
577,2021-06-17,17,169,495,5.85,3,5,1,1,7,2018-03-01,2018-04-04,779413,1,2017,1.5,23,1,9.99,6.5
578,2021-07-13,20,127,539,13.08,1,1,2,2,5,2012-03-01,2012-04-09,779412,2,2011,1.8,15,1,42.8,8.4
579,2021-04-15,9,111,540,2.37,1,3,2,0,5,2016-08-01,2016-10-10,779413,1,2015,1.5,12,1,12.38,5.08
581,2021-07-17,23,56,542,8.07,1,3,1,1,5,2016-04-01,2016-06-01,779419,2,2016,1.8,3,1,14.98,7.7
586,2021-07-23,7,113,547,5.62,6,5,2,0,5,2012-04-01,2012-05-04,,,2009,1.6,4,1,13.48,3.95
587,2021-06-18,5,73,548,3.67,8,2,1,0,5,2018-03-01,2018-04-25,779416,2,2018,1.5,16,1,22.99,12
588,2021-07-12,18,295,549,3.25,6,1,1,0,5,2019-02-01,2019-08-20,779412,3,2019,2,13,1,62.39,49.3
589,2021-07-24,5,296,550,3.58,4,2,1,0,5,2018-09-01,2019-01-31,779416,2,2019,1.5,3,1,15.49,7.58
592,2021-06-18,20,118,250,4.97,4,1,1,0,5,2016-08-01,2016-09-13,779412,2,2016,2,19,1,39.6,26
593,2021-06-23,8,32,553,6.99,2,3,1,0,7,2017-09-01,2017-09-20,779412,2,2017,2,7,1,36.89,24.35
595,2021-07-27,8,171,236,0.01,1,3,4,0,5,2020-03-01,2021-02-22,779412,2,2019,1.5,9,1,9.79,7.18
597,2021-06-28,30,283,555,4.92,3,1,1,0,5,2015-02-01,2015-07-07,779418,3,2015,1.6,23,1,28.09,10
598,2021-07-27,19,299,556,3.36,5,2,1,0,5,2017-09-01,2017-11-29,779413,1,2017,2,12,3,9.98,5.463
600,2021-05-28,18,300,558,5.09,1,1,2,0,5,2014-02-01,2014-04-14,779412,3,2013,1.6,13,1,31.1,10.7
602,2021-03-31,8,101,560,6.61,2,1,2,0,5,2013-04-01,2013-05-09,779412,2,2013,1.8,16,1,23.28,8.65
607,2021-07-26,5,159,565,5.78,1,1,1,0,5,2016-07-01,2016-08-25,779416,2,2016,1.5,3,1,12.69,5.22
609,2021-06-09,23,270,567,3.35,6,1,1,0,5,2014-12-01,2015-02-11,779419,2,2015,2,3,1,17.68,7.15
610,2021-07-24,12,21,568,14.85,5,5,3,0,5,2007-07-01,2007-09-26,779415,2,2007,1.3,6,1,9.48,1.2
613,2021-07-02,23,55,571,2.99,1,3,4,0,5,2019-09-01,2019-09-30,779419,2,2019,1.4,16,1,12.48,8.36
614,2021-06-15,3,261,572,2.9,1,1,1,0,5,2017-06-01,2017-09-19,,,2017,1.5,3,1,19.98,6.4
615,2021-06-01,66,303,573,6.79,2,3,1,1,5,2018-08-01,2018-09-03,779416,2,2018,2,13,1,38.99,21.765
616,2021-05-13,11,238,574,4.73,6,1,1,0,5,2017-03-01,2017-07-28,779412,2,2017,2,13,1,40.04,20.5
617,2021-07-06,20,153,575,3.15,4,1,1,0,5,2017-08-01,2017-11-24,779412,3,2017,1.6,7,1,28.2,13.8
618,2021-07-13,2,34,576,4.45,2,5,1,2,7,2016-11-01,2017-01-05,779415,2,2015,2,3,1,24.88,20.7
619,2021-07-03,5,90,577,0.8,2,1,4,0,5,2020-04-01,2020-05-28,779416,2,2020,2,19,1,26.98,19.5
621,2021-07-05,12,304,579,1.9,2,3,1,0,5,2018-09-01,2018-11-08,779415,2,2017,2,19,1,27.98,22.68
622,2021-07-02,9,111,580,1.45,1,1,1,0,5,2019-11-01,2019-11-15,779413,1,2018,1.5,12,1,10.3,5.8
624,2021-07-20,2,2,582,4.47,1,1,1,0,5,2020-01-01,2020-03-17,779415,2,2019,1.8,25,2,14.38,11.42
625,2021-07-17,23,68,583,14.97,2,1,2,1,5,2009-05-01,2009-07-08,779419,2,2008,1.6,6,1,10.98,0.8
627,2021-06-04,25,305,585,3.85,1,1,1,0,5,2017-07-01,2017-10-10,779413,1,2017,1.5,12,1,8.99,4.9
629,2021-06-25,8,177,587,3.41,6,5,4,0,5,2020-03-01,2020-04-03,779412,2,2020,1.4,16,1,18.58,12.3
636,2021-07-20,25,308,592,1.02,9,2,1,0,5,2016-06-01,2017-01-11,779413,1,2015,1.4,6,1,4.89,2.3
639,2021-06-08,18,136,595,4.31,1,1,1,0,5,2015-11-01,2016-03-23,779412,2,2015,2,13,1,28.5,14.3
640,2021-07-18,28,78,596,8.1,1,5,1,0,5,2016-11-01,2017-01-16,779419,2,2016,1.6,12,1,9.68,4.1
642,2021-06-17,22,309,598,2.49,5,3,1,0,5,2017-06-01,2017-07-03,779413,1,2017,1.5,4,1,10.68,5.92
644,2021-06-26,5,159,600,4.64,1,3,2,1,5,2016-10-01,2016-10-31,779416,2,2015,1.5,3,1,12.69,5.56
647,2021-07-11,7,182,602,4.8,5,2,1,0,5,2017-05-01,2017-11-03,779415,2,,1.5,6,1,7.98,3.3
651,2021-07-14,13,222,606,1.66,1,3,4,0,5,2019-05-01,2020-03-24,779416,2,2020,1,3,1,9.69,5.84
652,2021-07-05,25,41,310,13.02,1,2,2,1,5,2014-12-01,2015-01-29,779413,1,2014,2,12,1,11.78,3.5
653,2021-05-05,10,311,607,8.05,6,3,1,1,5,2016-01-01,2016-04-21,,,2016,2,20,1,11.59,4.6619
655,2021-05-06,6,216,609,2.4,1,2,1,0,5,2018-01-01,2018-02-07,779413,1,2018,1.5,6,1,5.99,3.2
659,2021-06-21,66,312,612,3.78,1,2,1,0,5,2018-01-01,2018-03-19,,,2017,2,13,1,27.38,16.2
660,2021-07-19,8,208,613,9.62,1,5,2,0,5,2016-01-01,2016-06-02,779412,2,2016,1.4,16,1,15.49,8
662,2021-07-06,5,159,615,11.45,1,3,2,0,5,2015-09-01,2015-10-22,779416,2,2015,1.5,3,1,11.99,4.55
663,2021-04-15,38,278,616,2.01,1,1,1,0,5,2017-11-01,2017-12-14,779421,2,2018,1.4,16,1,15.99,8
664,2021-04-30,7,7,617,9.51,1,3,2,2,5,2013-04-01,2013-07-02,779415,2,2012,2,5,1,16.48,5.14
665,2021-07-26,5,90,618,8.55,5,1,2,0,5,2013-12-01,2014-01-23,779416,2,2013,2,3,1,29.99,9.7
666,2021-06-23,4,4,147,1.86,1,3,1,0,4,2017-06-01,2017-07-21,779411,3,2016,1.5,3,1,23.38,16.4999
670,2021-06-19,3,137,622,0.08,4,1,2,0,5,2011-06-01,2011-07-07,779416,2,2011,1.8,17,1,12.78,4.65
672,2021-06-15,23,154,624,8.24,1,1,2,0,5,2014-12-01,2015-01-05,779419,2,2012,1.6,3,1,11.58,5.7
673,2021-07-23,47,314,625,5.28,6,3,2,0,5,2013-03-01,2013-05-16,779414,2,2013,1.6,6,1,13.69,3.22
676,2021-05-08,8,11,628,18.34,2,3,2,0,5,2012-03-01,2012-08-03,779412,2,2011,2,23,1,25.48,5.44
679,2021-04-17,11,63,631,9.76,5,3,2,2,5,2010-03-01,2010-05-21,779412,2,2010,2,2,1,30.98,7.8
684,2021-06-28,2,285,635,6.24,4,1,2,0,5,2009-10-01,2009-10-27,779415,2,2008,2.5,3,1,24.08,7
685,2021-07-01,8,14,636,9.93,5,1,2,0,5,2007-12-01,2008-02-15,779412,2,2006,2,3,1,16.98,2.34
688,2021-07-27,20,127,638,3.74,1,1,1,3,5,2017-09-01,2017-12-01,779412,2,2017,1.6,19,1,32.58,21.2
689,2021-06-25,36,81,639,5.6,2,5,1,0,5,2015-07-01,2017-06-13,779413,1,2015,1.8,3,1,9.99,3.55
693,2021-07-04,3,137,452,8.44,1,5,2,0,5,2013-11-01,2013-12-04,779416,2,2013,1.8,17,1,10.98,2.6
696,2021-07-17,8,208,644,14.6,1,1,2,0,5,2011-07-01,2011-07-26,779412,2,2011,1.4,16,1,14.98,5
697,2021-07-14,26,72,645,2.43,1,1,1,0,5,2018-06-01,2018-08-20,779413,1,2018,1.5,16,1,15.88,7
702,2021-07-15,9,151,650,3.41,1,3,1,0,5,2017-03-01,2017-04-01,779413,1,2017,1.5,28,1,6.29,3.78
703,2021-07-01,17,213,651,9.89,5,3,2,1,5,2012-06-01,2012-11-07,779413,1,2013,1.5,6,4,6.68,0.6
704,2021-06-02,44,319,652,8.52,2,3,2,1,5,2014-05-01,2015-02-13,779416,3,2014,3.6,13,1,67.59,19.5
706,2021-07-16,18,33,654,7.09,1,1,2,0,5,2014-10-01,2014-11-14,779412,2,2014,2,13,1,35.88,16.5
711,2021-04-30,5,159,658,0.86,1,3,4,0,5,2020-05-01,2020-06-11,779416,2,2021,1.5,3,1,11.99,7.18
713,2021-06-06,7,7,659,8.78,4,3,2,0,5,2011-08-01,2011-10-17,779415,2,2011,1.6,6,1,13.98,3.68
714,2021-06-20,38,278,660,7.99,1,3,2,0,5,2015-05-01,2015-07-29,779421,2,2015,1.6,3,1,15.19,6.16
715,2021-07-01,20,323,661,15.54,1,1,2,0,5,2013-03-01,2013-07-18,779412,3,2013,1.6,7,1,25.2,8.17
717,2021-06-12,10,197,663,7.24,1,1,1,0,5,2016-06-01,2016-06-22,779413,1,2016,1.6,6,1,7.59,2.69
719,2021-05-22,5,5,665,17.39,2,1,2,0,5,2013-08-01,2013-09-16,779416,2,2013,1.5,6,1,9.69,1.94
720,2021-05-28,12,53,666,4.02,1,1,1,0,5,2017-11-01,2017-12-15,779415,2,2017,1.5,11,1,20.38,15.6
721,2021-07-18,18,33,667,2.63,3,2,4,0,5,2018-12-01,2019-06-06,779412,2,2019,2,13,1,33.98,24.9
723,2021-06-23,28,324,668,1.59,1,3,4,0,5,2020-04-01,2020-09-02,779419,2,2020,1.5,2,1,12.58,9.65
727,2021-06-27,16,64,671,5.05,4,1,1,0,5,2015-07-01,2015-09-24,779415,3,2015,2,3,1,19.08,8.3
731,2021-06-18,7,113,675,3.72,6,2,1,0,5,2016-12-01,2017-05-08,779415,2,2016,1.6,11,1,13.5,7.5
732,2021-05-17,5,90,676,14.74,2,1,2,1,5,2007-05-01,2007-08-07,779416,2,2007,2.4,17,1,24.98,1.25
735,2021-07-05,29,325,679,2.14,3,5,1,1,5,2017-03-01,2017-07-06,779413,1,2016,1.5,6,1,7.29,3
736,2021-05-25,16,290,680,15.04,4,1,2,0,5,2011-08-01,2011-09-27,779415,2,2011,2,21,1,17.98,3.89
738,2021-05-02,47,326,682,6.33,1,2,1,0,5,2016-05-01,2016-06-14,779414,2,2015,1.6,17,1,13.78,5.3
739,2021-07-04,9,111,683,14.74,6,2,2,1,5,2012-10-01,2012-11-02,779413,1,2012,1.5,12,1,11.18,2.2
743,2021-07-26,6,328,687,0.64,3,2,4,0,5,2021-03-01,2021-06-02,,,2021,2,7,1,13.87,12.1
744,2021-07-03,8,298,688,3.78,3,1,1,0,4,2017-05-01,2017-08-28,779412,3,2017,1.2,16,1,19.58,13.5
746,2021-06-13,22,309,690,2.67,4,3,1,0,5,2018-07-01,2018-10-12,779413,1,2018,1.5,4,1,9.48,6.05
752,2021-05-17,66,303,696,1.48,1,3,4,0,5,2019-10-01,2020-03-31,779416,2,2020,2,19,1,34.97,25.45
753,2021-07-26,7,332,697,6.8,1,5,1,0,5,2017-10-01,2018-03-08,779415,2,2017,2.5,20,1,26.88,16.3
756,2021-07-04,20,334,700,10.25,1,1,2,0,5,2014-01-01,2014-04-30,779412,3,2013,5.5,15,1,229.8,127.24
757,2021-07-18,18,102,701,4.9,1,1,3,0,5,2007-04-01,2007-07-19,779412,3,2006,2,12,1,29.9,1.88
758,2021-07-22,11,15,702,7.03,2,1,1,2,5,2019-01-01,2019-01-24,779412,2,2018,1.8,7,1,40.28,26.8
759,2021-06-16,50,180,703,9.3,2,1,2,0,5,2010-03-01,2010-05-05,779415,3,2010,2.5,17,1,26.98,6.25
760,2021-07-15,18,289,704,4.24,1,1,2,0,5,2012-10-01,2013-01-18,,,2013,2,13,1,55.8,16.87
761,2021-06-05,7,115,705,27.72,5,3,2,0,5,2012-06-01,2012-09-10,779415,2,2010,1.6,6,1,8.58,1.39
762,2021-07-30,47,150,706,14,4,1,2,0,5,2010-04-01,2010-04-20,779414,2,2009,1.6,6,1,10.88,0.9
763,2021-07-24,13,18,707,11.73,4,5,2,2,5,2011-04-01,2011-05-19,,,2011,1.6,3,1,13.49,1.6
765,2021-05-07,3,133,709,2.12,1,3,1,0,5,2015-04-01,2015-05-08,779416,2,2013,2,3,1,20.28,9.9
766,2021-07-25,8,116,142,3.46,1,1,1,0,5,2016-12-01,2016-12-27,779412,2,2016,1.4,16,1,16.69,9.8
770,2021-05-08,8,163,713,6.28,5,3,1,1,7,2018-03-01,2018-04-06,779412,2,2018,1.4,16,1,17.98,12.13
771,2021-06-04,54,195,714,2.58,1,1,1,0,7,2018-06-01,2019-10-17,779415,3,2007,3.8,21,1,65,11.9
772,2021-05-28,7,182,715,14.14,6,3,2,0,5,2011-05-01,2011-06-13,779415,2,2011,1.5,6,1,8.28,1.59
773,2021-07-25,8,101,716,6.05,2,1,1,0,5,2017-05-01,2017-06-12,779412,2,2017,1.8,7,1,23.49,15.2
774,2021-06-12,11,238,717,5.91,6,2,1,0,5,2016-02-01,2016-07-05,779412,2,2016,2,13,1,38.34,19
775,2021-06-23,6,190,718,3.69,1,3,1,0,5,2018-01-01,2018-02-09,779413,1,2018,1.8,3,1,15.18,8.1
776,2021-06-27,18,175,719,9.27,5,1,2,0,5,2012-08-01,2012-09-24,779412,2,2012,2.5,13,1,45.96,16.38
777,2021-06-23,2,285,720,16.19,2,3,2,0,5,2012-03-01,2012-05-08,779415,2,2012,2.5,3,1,23.78,10.35
780,2021-06-30,79,337,722,2.4,2,3,1,1,7,2018-05-01,2019-02-25,779413,1,2017,1.5,3,1,10.79,4.98
781,2021-06-20,30,61,723,4.81,1,1,1,0,5,2017-06-01,2017-08-24,779418,2,2017,2,3,1,30.99,17.1
784,2021-05-22,18,33,725,8.04,5,3,2,0,5,2012-11-01,2013-01-05,779412,2,2013,2,13,1,35.46,13.88
785,2021-07-29,5,67,726,3.18,1,2,1,0,5,2018-12-01,2019-01-25,779416,2,2019,1.5,19,1,18.28,11
788,2021-06-20,47,333,729,7.25,3,3,3,1,5,2007-10-01,2008-02-15,779414,2,2005,1.6,6,1,8.98,0.45
789,2021-05-24,7,113,730,2.88,2,3,1,0,5,2018-12-01,2019-01-11,779415,2,2018,1.6,6,1,9.98,5.75
791,2021-06-16,1,167,732,17.47,1,1,1,0,7,2017-04-01,2017-09-14,779413,1,2017,1.8,1,1,10.28,4.49
793,2021-06-10,26,200,734,9.61,4,1,2,1,5,2013-03-01,2013-08-09,779413,1,2013,1.5,4,1,10.97,2
795,2021-06-26,3,133,709,3.13,1,1,2,0,5,2015-01-01,2015-02-03,779416,2,2013,2,3,1,20.28,9.44
798,2021-06-29,8,101,737,25.81,2,3,2,0,5,2017-02-01,2017-05-09,779412,2,2017,1.8,7,1,21.99,8.5
799,2021-05-27,1,167,226,14.2,1,1,1,0,7,2018-01-01,2018-03-09,779413,1,2016,1.5,6,1,6.98,4.34
802,2021-06-17,1,167,740,10.98,1,3,1,0,7,2016-03-01,2016-05-25,779413,1,2016,1.5,6,1,6.48,3.52
803,2021-07-09,18,33,741,7.22,8,2,1,0,5,2017-10-01,2018-05-14,779412,2,2018,2,13,1,34.98,23
805,2021-07-06,50,180,259,6.13,1,1,2,1,5,2013-05-01,2013-07-04,779415,3,2013,2.5,5,1,29.78,10.8
808,2021-05-21,14,340,745,11.48,3,1,2,0,5,2016-02-01,2016-11-07,,1,2016,1.5,6,1,8.98,2.79
811,2021-07-22,12,342,748,0.38,3,2,4,0,5,2020-10-01,2021-02-03,779415,2,2019,1,11,1,11.23,8.5
813,2021-07-12,8,8,321,8.61,1,1,2,0,5,2013-09-01,2013-10-17,779412,2,2013,1.6,9,1,10.83,3.8
814,2021-05-09,7,182,602,8.69,5,2,1,0,5,2015-12-01,2015-12-25,779415,2,2015,1.5,6,1,7.98,2.68
816,2021-06-10,47,314,751,5.36,6,3,2,0,5,2015-11-01,2016-01-20,779414,2,2014,1.6,3,1,16.99,5.98
817,2021-07-18,12,259,752,2.75,1,5,4,0,5,2019-04-01,2019-07-08,779415,1,2019,1.5,11,1,13.88,9.2
821,2021-05-16,18,175,755,12.47,3,3,3,6,5,2008-10-01,2009-06-15,779412,2,2008,2.5,3,1,62.56,5.4
822,2021-07-29,8,32,553,3.51,5,1,1,0,7,2017-03-01,2017-06-27,779412,2,2017,2,7,1,36.89,25
825,2021-07-12,20,209,758,3.32,1,1,1,0,5,2016-02-01,2016-04-08,779412,2,2016,1.6,7,1,26.98,16.8
827,2021-06-20,6,216,609,2.11,1,2,1,0,5,2018-04-01,2018-06-20,779413,1,2018,1.5,6,1,5.99,3.18
833,2021-07-30,3,137,764,2.46,3,5,1,1,5,2019-06-01,2019-08-02,779416,2,2019,1.5,13,1,15.08,8.9
834,2021-05-31,30,347,765,13.52,6,1,2,0,5,2011-11-01,2012-04-26,779418,2,2012,3,3,1,56.8,10.6
835,2021-06-14,61,348,766,3.88,3,2,1,0,5,2019-03-01,2019-07-12,,1,2019,2,7,1,18.88,12.2
836,2021-06-15,2,349,767,5.42,1,1,1,1,5,2015-09-01,2015-09-23,779415,2,2015,1.5,4,1,8.58,4.94
838,2021-07-13,11,15,769,3.28,2,5,1,1,5,2020-05-01,2020-05-22,779412,2,2020,2,7,1,43.98,35.8
843,2021-07-18,12,259,432,5.22,1,5,1,0,5,2017-05-01,2017-06-16,779415,1,2017,1.5,11,1,13.68,8.2
844,2021-06-08,8,292,535,10.46,2,1,2,4,5,2013-06-01,2013-09-25,779412,3,2012,2,23,1,36.06,11.4
845,2021-05-11,77,315,642,0.25,1,2,1,0,5,2019-02-01,2019-09-27,779415,2,2019,1.5,27,2,21.98,8.55
849,2021-07-30,33,212,774,1.84,3,1,4,0,5,2019-11-01,2020-01-14,779414,2,2019,1.6,3,1,18.77,13.99
850,2021-05-11,15,126,775,4.21,2,3,1,0,7,2018-04-01,2018-05-25,779413,1,2017,2,3,1,19.98,13.1
852,2021-06-01,12,275,777,6.06,1,3,1,1,7,2018-07-01,2018-08-15,779415,2,2018,2.4,11,1,26.68,23
856,2021-07-30,3,210,780,7.47,2,1,2,0,5,2010-06-01,2010-08-31,779416,2,2010,2.3,3,1,17.98,2.5
860,2021-05-11,5,159,782,3.76,1,3,1,0,5,2017-06-01,2017-08-29,779416,2,2017,1.5,3,1,12.69,5.7
865,2021-06-03,30,143,786,7.64,6,3,2,0,5,2014-12-01,2015-07-27,779418,2,2015,2,3,1,46.99,15.3734
866,2021-06-08,30,61,787,8.96,1,2,2,1,5,2014-05-01,2014-07-21,779418,2,2014,2,3,1,33.49,11.42
868,2021-05-30,8,14,789,12.86,2,2,1,0,5,2014-04-01,2014-06-24,779412,2,2014,1.6,6,1,13.88,4.41
872,2021-05-06,2,10,792,0.2,1,2,1,0,5,2020-05-01,2020-07-16,779415,2,2019,1.5,2,1,8.78,6.8
875,2021-07-03,8,258,430,10.16,1,1,1,0,5,2018-11-01,2019-06-20,779412,2,2018,1.4,16,1,14.59,8.2
878,2021-04-17,12,53,796,12.78,5,3,2,1,5,2011-10-01,2011-10-21,779415,2,2010,2,22,1,19.78,5.98
880,2021-03-29,6,353,798,6.34,5,1,2,1,5,2010-01-01,2010-02-20,779413,1,2009,1.8,6,1,8.98,1
884,2021-05-10,2,236,374,3.48,1,3,1,0,5,2018-01-01,2018-02-11,779415,2,2017,1.5,11,1,8.58,6.53
891,2021-07-20,19,357,805,2.33,1,1,4,0,5,2019-08-01,2019-08-12,779413,1,2019,2,12,1,9.28,6
893,2021-07-30,20,95,807,12.66,2,1,2,0,5,2011-07-01,2012-03-14,779412,2,2010,3,15,1,67.5,15
897,2021-04-21,8,16,811,9.17,1,1,2,0,5,2013-06-01,2013-07-30,779412,2,2013,1.6,3,1,12.83,4.8
900,2021-06-23,20,127,814,4.03,3,3,1,0,5,2018-04-01,2018-09-21,779412,2,2018,2,19,1,31.28,22.6
902,2021-05-30,8,16,770,7.21,5,3,2,0,5,2014-08-01,2014-09-01,779412,2,2014,1.6,3,1,12.83,5.58
903,2021-04-13,29,358,816,9.13,2,3,3,0,5,2009-04-01,2009-05-06,779413,1,2008,1.5,6,1,7.08,0.7
904,2021-06-05,9,183,817,5.55,1,2,1,0,5,2015-05-01,2015-07-14,779413,1,2015,1.5,3,1,11.68,4.82
905,2021-07-12,8,14,818,3.76,1,3,1,0,5,2017-06-01,2017-08-07,779412,2,2017,1.6,6,1,13.88,7.36
906,2021-06-25,44,181,819,3.07,4,1,1,0,5,2017-08-01,2018-03-06,779416,3,2017,3,21,1,45.99,33
907,2021-06-15,3,137,820,5.74,4,1,2,1,5,2012-12-01,2013-01-29,779416,2,2012,1.6,10,1,14.39,3.7
910,2021-06-22,57,226,822,5.77,6,2,1,0,5,2015-10-01,2015-12-18,779413,1,2015,1.6,6,1,8.69,1.3
